1.340440861000000039e+00	4.706571116000000249e-02	4.981739393999999876e-01	-5.970263606000000278e-01	1.065321922999999948e+00	1.783226414999999898e-01	8.091713096999999522e-01	6.691434834999999692e-01	1.837415137999999892e+00	1.478532677000000017e+00	8.467531997999999671e-01	-1.291009880000000054e+00	-5.083492187000000495e-01	1.275654998000000095e-01	1.129709881999999999e+00	1.875303621000000073e-02	1.764954872999999980e+00	7.865357788000000294e-01	2.155011109000000147e+00	2.909056813999999838e-02	-7.772399849000000138e-01	7.918402590999999990e-01	-1.898260865999999991e-01	2.474626954000000101e+00	5.471489221999999986e-01	4.905908302000000151e-03	1.634168507000000048e+00	-2.167432306999999891e+00	1.860443574999999905e+00	1.778175245999999987e+00	1.252232607000000053e+00	2.362093844999999970e+00	1.500276793999999914e+00	-1.357949660999999919e+00	5.619959596000000390e-01	1.103685870000000041e-01	-5.107783487000000511e-01	4.967254852999999915e-01	1.476127245000000032e+00	2.283422200000000124e-01
1.542856441999999939e+00	3.921170025999999864e-01	2.129954353000000022e+00	-1.259643722999999882e-01	-3.045651158000000081e-01	6.053871916999999936e-01	1.246538265000000090e+00	1.659002848999999946e+00	2.105924683000000019e+00	8.677202136999999649e-01	-3.719847109000000152e-01	-8.093104237999999562e-01	2.947280997000000236e-01	-2.079094663999999926e-01	1.235784371000000048e+00	-1.969536792999999897e-01	2.064641136000000099e+00	1.281786086000000102e+00	1.313263059999999927e+00	9.267999601999999948e-01	9.256097935999999526e-01	1.340008910000000109e+00	-1.016529341999999891e+00	1.995072178000000029e+00	9.181192358999999692e-02	1.454316070999999919e-02	2.369812068999999966e+00	-2.452784319000000102e-01	1.632776138000000099e+00	3.080002804999999899e+00	1.126610456999999954e+00	2.712977895999999944e+00	1.440917895999999976e+00	-9.320704419999999990e-01	7.618452172999999883e-01	5.798037807999999460e-01	5.625879560000000001e-01	2.396371300000000037e-01	1.417807276000000005e+00	8.302284729000000141e-01
8.614417743000000183e-01	8.982300961000000417e-01	2.267149272999999798e+00	-4.075066814000000148e-01	-3.758747765000000074e-01	1.145208733999999895e+00	1.088807091000000060e+00	1.953265038999999925e+00	1.909823891999999912e+00	9.774649235000000269e-01	3.281397656999999746e-01	-1.065555212999999890e+00	-1.616470002000000017e-01	6.724533557999999855e-01	1.373383465999999942e+00	2.301200985999999893e-01	9.199424836999999799e-01	7.614228078000000455e-01	6.240314088999999731e-01	1.205040579999999917e+00	9.032268854999999652e-01	1.333582217000000014e+00	-9.905388828000000201e-01	1.724995060999999996e+00	2.113202620999999892e-01	1.230313830000000046e-02	2.019329052999999874e+00	-1.557723862000000015e+00	6.229410428999999638e-01	1.876323125000000092e+00	1.215513075000000054e+00	1.299448383999999956e+00	8.046917300999999467e-01	1.525226651000000100e-01	8.686037647000000028e-01	-1.593240095999999939e+00	7.145944841000000380e-01	-1.171716172000000000e+00	2.124720058000000023e-02	1.136789379000000100e+00
1.465383193999999945e+00	-5.015938921000000494e-01	2.174460643999999832e+00	-2.685529160999999831e-01	1.174880547000000108e+00	1.679638026999999978e+00	6.422606254999999598e-01	1.386502482999999897e+00	1.227927698000000012e+00	1.058606683000000048e+00	5.899849729999999681e-01	-1.087887250999999944e+00	-4.926133379000000034e-01	-3.338676946999999950e-01	9.559211504000000303e-01	-3.100201141999999743e-01	1.367461043000000043e+00	1.365849577999999953e+00	5.269580041000000437e-01	4.280804279000000045e-01	5.103477110999999899e-01	9.388176689999999658e-01	-2.020755104000000024e+00	1.230398488999999929e+00	3.236055981000000026e-01	-2.757600470000000081e-01	7.297837973999999894e-01	-8.194710204999999803e-01	1.095261690000000065e+00	1.128099581999999934e+00	1.068154837000000024e+00	1.617131286000000001e+00	9.915297521000000502e-01	3.594182458999999885e-01	1.434952000999999977e-01	-1.045338096000000050e+00	-2.709591127000000044e-01	1.149583470999999912e+00	-5.532632294999999534e-01	-1.764500279000000005e-01
3.836210914000000027e-01	1.445037037000000080e+00	1.971212313000000105e+00	-1.376563444999999962e-02	-1.657926274000000033e+00	9.966047294000000001e-01	1.042934462999999923e+00	1.883865437000000087e+00	5.701846171000000130e-01	5.084484224999999968e-01	3.241550539999999980e-01	-9.581532745999999934e-01	-4.542319176999999875e-01	1.186643903000000000e+00	6.623130086999999833e-01	2.449606943000000037e-01	1.766828469000000013e+00	8.029812633999999782e-01	1.174108680000000016e+00	7.567063576000000458e-01	3.474312077000000221e-01	2.236697739999999879e-01	-5.140658002000000337e-01	9.919008283000000370e-01	1.230948578000000015e+00	9.627133758000000485e-01	-4.969540834999999768e-01	-1.484198952000000127e-01	1.039413182999999963e+00	1.507951094999999908e+00	1.468257230999999940e+00	1.958936948000000067e+00	7.972776384999999966e-01	-6.277091895999999949e-01	1.028569297000000021e-01	1.647765911999999888e-01	7.624126803999999868e-01	-1.962412368000000074e+00	-1.453607936999999906e+00	-4.996575694000000012e-01
1.143936177999999915e+00	1.697001710999999913e-01	1.444174266000000095e+00	1.568954232999999920e+00	6.387916880999999769e-01	7.244882603000000199e-01	7.195687339999999876e-01	-6.391073322000000445e-01	-1.835622205000000118e-01	1.189943446000000016e+00	2.022838586000000216e+00	-1.638408512999999900e+00	-4.381620821000000165e-01	2.005831674999999925e-02	1.290741715000000012e+00	8.628102357000000389e-02	2.107440330999999833e+00	1.275312834000000006e-01	1.612030360000000107e+00	4.980926688999999796e-01	7.297749257000000211e-01	5.031291492999999670e-01	-5.971857454000000232e-01	6.009036816999999697e-01	1.847730445000000055e+00	1.154281047000000004e+00	1.904183765999999944e-01	-1.750479203000000039e+00	-7.674451749999999794e-01	1.690760480000000010e+00	5.693551284000000212e-01	1.267681987000000010e+00	3.877602635999999880e-01	-1.164554735999999924e+00	-2.419022739999999949e+00	1.010081369999999978e+00	9.532302747999999992e-01	-1.612076236999999912e+00	-6.279392486999999523e-01	2.973482982999999802e-01
1.475761636999999959e+00	6.217043036999999606e-01	5.273453707999999907e-01	1.684431052000000095e+00	-8.195199518000000349e-01	-1.277014341000000108e-01	9.263156071000000491e-01	-6.152406076999999973e-01	3.121982273000000196e-01	-4.353883245999999874e-01	-1.703325467999999843e-02	-1.206253685000000075e+00	-1.892653799000000026e-01	-1.619184992999999906e-01	9.122346268000000036e-01	1.021406440000000027e+00	2.555151947000000145e+00	1.134969797000000002e-01	1.703047611999999988e+00	1.083750180000000007e+00	8.702384603999999690e-01	9.535924839999999625e-01	-1.167131480000000110e+00	1.221005767000000047e-01	1.843528513000000091e+00	1.139383888000000011e+00	1.024927163000000085e+00	-1.184552419000000079e+00	9.604048495000000463e-02	2.072430946999999968e+00	9.202670688999999848e-01	1.701055272999999923e+00	4.884853841999999696e-02	-1.568911272000000023e+00	-1.684511107999999924e+00	1.568019266000000078e+00	-6.847192037999999537e-01	-5.323489117999999909e-01	5.330323720999999848e-01	7.039608618999999567e-01
1.703275706999999972e+00	7.723864260999999676e-01	1.220719824000000009e-01	1.055285902000000053e+00	2.083583850999999876e-01	-6.780704692000000255e-01	3.981953328999999764e-01	5.416206798999999572e-01	5.033958288000000003e-01	1.315293486000000067e+00	5.837489634000000427e-01	-1.462581273999999931e+00	-2.163852222000000047e-01	9.045327696999999612e-01	9.776472848999999687e-01	1.541268925000000012e+00	1.850815453999999916e+00	4.113842350999999953e-01	1.352350648000000044e+00	1.432001950999999940e+00	1.249385023999999955e+00	5.154267997999999462e-01	-2.806256268999999803e-01	3.559081040000000029e-01	1.380246064000000050e+00	7.037475696999999641e-01	9.560164820000000008e-02	-8.684988177000000364e-01	-1.531250846000000054e+00	9.877202898000000397e-01	1.858995745000000088e+00	3.812387151000000141e-01	-5.226292144999999945e-01	-1.726933045000000000e+00	-1.111694731999999908e+00	5.917946927999999662e-01	1.773593949000000156e-02	-5.256346510999999611e-01	-8.009198579999999845e-01	2.283907940999999830e+00
1.606843693999999934e+00	-5.553305070999999815e-01	2.745325082999999777e-01	1.682933301000000048e+00	3.380441999000000086e-01	-1.094356638999999909e+00	-4.230176130000000145e-01	-1.857384885999999874e-02	3.902033003000000139e-02	3.320172404000000244e-01	7.663161432999999745e-01	-8.938482063999999561e-01	-1.170518486000000045e-02	-7.241947109999999910e-01	1.082224195000000000e+00	4.380598323000000072e-01	1.824873589000000074e+00	5.208898110999999886e-01	1.763846715999999981e+00	1.375118966000000054e+00	6.317651695999999539e-01	9.658564689999999953e-01	-1.726309193999999936e+00	-4.682711587000000231e-01	1.300348228000000050e+00	-1.716868296999999877e-01	-6.787760379999999705e-01	-1.231008526999999964e+00	-1.068026703999999993e+00	1.716270254999999967e+00	5.687374840000000153e-01	1.084338460999999976e+00	-1.149366845000000081e+00	-4.672702518999999888e-01	-1.777787490999999997e+00	4.498000412000000003e-01	7.793154475999999886e-02	6.007098174999999651e-01	-7.138783904000000069e-01	8.386039564999999696e-01
9.939842363999999986e-01	1.001031848000000002e+00	-6.867114555999999370e-02	1.092901128999999916e+00	-1.481941594999999889e+00	-1.785299718999999952e+00	1.867091661999999985e-01	-1.701291040000000032e-01	-4.416261415000000135e-01	-2.747641176999999768e-01	4.271504230000000013e-01	-1.207875030000000072e+00	-5.734274128999999887e-01	8.320584431999999975e-01	-3.495162519000000190e-02	7.222091806999999530e-01	1.714200780000000091e+00	-1.992799868000000030e-01	1.818860609999999989e+00	5.669038231999999899e-01	3.336369588000000219e-02	1.322539399999999969e-02	-6.306087446999999457e-01	-7.570746660999999600e-01	2.024992125999999892e+00	5.005565486999999925e-01	-6.406707321000000288e-01	-1.788282093000000073e+00	-7.461659492000000116e-01	2.162522612000000066e+00	1.248867613000000043e+00	6.453823509999999652e-01	-1.107935295999999958e+00	-8.771557503000000644e-02	-1.463182151999999903e+00	-7.526495855999999485e-01	-1.149548164999999900e+00	-1.191278472999999893e+00	-4.874949042999999760e-01	2.047856762999999969e+00
1.849665303000000094e+00	-2.425688883000000073e-01	-1.321044879999999921e-01	1.079634074999999971e+00	7.113437222999999809e-01	-5.167495522999999702e-01	4.986231905999999880e-01	-9.719309710000000324e-01	-9.247683832000000437e-02	1.301682247000000014e+00	3.952292640000000246e-01	-1.743762207000000064e+00	-4.323353092000000175e-01	9.716208366999999624e-02	-5.735639661000000444e-01	7.621141849000000468e-01	1.466044791000000069e+00	1.680772747000000011e-01	1.522347797999999974e+00	-3.156006425999999809e-01	8.167402695000000046e-01	-3.043878145000000202e-01	-9.147757343000000319e-01	-1.165841007000000040e+00	2.130705352000000108e+00	1.019191407000000105e+00	-5.635233375000000544e-01	-1.125396865999999996e+00	-6.931908701000000228e-01	2.256669593999999890e+00	1.661173685999999927e+00	1.726186801000000048e-01	1.917899039000000097e-02	-4.770486997999999756e-01	-3.587505516999999755e-01	-5.501313217000000089e-01	-2.997944184999999928e-01	8.179170534999999909e-01	4.025373031000000212e-01	1.537849414000000081e+00
1.504297363000000054e+00	2.039001608000000076e-01	7.135292473000000302e-02	1.259182811000000068e+00	-1.199598643000000076e+00	-1.711066038999999872e-01	6.031901456999999578e-01	1.419324372000000112e-01	8.492354657999999779e-01	-8.881277618999999790e-01	-5.661751266000000088e-02	-1.104111298999999935e+00	-5.240561071999999543e-01	-1.499743149999999969e-01	1.911851640999999991e-01	7.469479505999999658e-01	1.204776408999999937e+00	4.157511803000000228e-01	1.256521189000000094e+00	-6.460674725999999701e-01	8.312818703000000031e-01	2.260117145999999966e-01	-1.031266189000000111e+00	-1.634183490000000072e+00	1.662518933999999948e+00	1.226423478000000067e+00	2.654938513999999805e-01	-7.852182965999999764e-01	2.184758059999999946e-01	2.472106743999999967e+00	3.594809883999999789e-01	4.757785663999999914e-01	-1.230704134000000005e+00	2.230166791000000037e-01	-1.190412255999999891e+00	6.175960583000000143e-02	1.987883716000000134e-01	-1.925260373000000080e-01	4.920188299000000098e-01	2.078334262999999904e+00
1.409814958999999979e+00	3.723660131000000040e-01	-1.901135922999999950e-01	1.195429155000000021e+00	-3.066679476999999987e-01	-1.067563928000000023e-01	5.875653818999999611e-01	5.623325766000000225e-01	9.025372037000000125e-01	1.013825468000000063e+00	1.440420972999999938e+00	-1.030532583999999918e+00	-1.097252308000000065e+00	2.806961157000000262e-01	3.093060369000000254e-01	3.493069196999999959e-01	7.303714128999999611e-01	3.429724108000000160e-01	1.177436692999999979e+00	-6.804821097000000041e-01	-6.459047761000000221e-02	-6.208233820999999736e-02	-3.797596964000000130e-01	-1.088143775000000035e+00	1.450256044999999938e+00	7.581837292999999978e-01	-5.130985542999999538e-01	-1.145429165999999999e+00	-1.400253697999999991e+00	6.968649229000000167e-01	4.046993369999999923e-01	-1.602860841000000036e-01	-1.844935999000000049e+00	2.449436228000000104e-01	5.117450084000000343e-01	-3.991370363999999782e-01	-6.830600667999999764e-01	-1.950157953999999971e-01	-4.071898140999999915e-01	2.601677459999999886e+00
9.581197877999999557e-01	-8.091339857999999552e-01	3.640625626999999809e-01	1.951087881999999940e+00	-2.304820270999999865e-01	3.022045369999999953e-01	6.456894414999999610e-01	3.278800602999999980e-01	9.490057723999999473e-01	1.468791526000000069e-01	1.229657852999999967e+00	-1.269208432999999969e+00	-4.011992251000000009e-01	-1.070588257999999904e+00	1.608148500000000092e-01	-2.057869629999999894e-01	8.738876728000000149e-01	3.476406087000000200e-01	1.436412926000000034e+00	-1.808548751000000065e-01	-1.258248590999999916e-01	5.261963554999999904e-01	-1.130533854999999921e+00	-8.068169186000000437e-01	2.441902397000000058e-01	7.886386034000000267e-01	-8.764745047999999983e-02	-7.952239418000000004e-01	8.147034582999999885e-02	7.524413399999999585e-01	-4.639123479999999744e-01	5.701218971999999496e-01	-5.129334454999999737e-01	-6.192543083999999531e-01	-1.334695865000000037e+00	1.139157886000000008e+00	8.658124242000000415e-01	1.058140751000000046e+00	-1.702871415999999971e-01	2.819929889000000189e-01
3.578772393999999912e-01	9.724160874999999704e-01	2.866642093999999807e-01	1.332528111000000015e+00	-1.109619978000000007e+00	1.241565084000000041e-01	8.501955842999999735e-01	1.709079675999999992e+00	1.162137167000000026e+00	2.430803555000000116e-01	1.891600919000000047e+00	-1.355848221000000020e+00	-8.788432521000000275e-01	1.134632960000000024e+00	3.700015990000000143e-01	5.184385231000000482e-01	1.300427943999999947e-01	-2.142694820000000111e-01	1.658382943000000109e+00	-9.868735885999999624e-01	-1.521100106000000118e-01	-6.837619829999999621e-02	-9.636034778999999495e-02	-4.172587360000000190e-01	-3.710846324000000029e-01	1.205140552000000032e+00	-5.106018834000000117e-01	-6.790408857999999936e-01	2.226876923999999980e-01	1.666873470999999940e-01	2.380308107000000117e-01	-1.438941326000000021e-01	1.286630990000000030e-01	-1.276282563999999953e+00	1.247066730000000040e-01	4.879780921999999910e-01	-6.148331090999999970e-01	-5.078990683999999867e-01	-6.699506796999999958e-01	3.294738667000000065e-01
9.272867219000000549e-01	-1.132590113000000037e-01	8.482008973000000340e-01	1.524376512999999989e+00	5.467784622000000372e-01	5.437912947999999913e-01	7.076418087000000412e-01	1.142490629999999951e+00	1.007159432999999993e+00	8.593598626999999768e-01	1.839429350999999935e+00	-1.587805090999999891e+00	-5.407571078999999781e-01	-3.227211300999999755e-01	-1.771437371000000038e-01	-6.896774914000000090e-01	1.775521825999999970e-01	2.187860403999999925e-01	1.565205313999999959e+00	-1.511930642000000047e+00	-1.943653067999999984e-01	-1.925584009000000096e-01	-1.174266567000000094e+00	-2.337893255999999864e-01	-4.524459019000000026e-01	1.065750710999999962e+00	-2.140660835000000040e-01	-1.570070031999999949e-01	5.350214854999999492e-01	7.938523266999999994e-02	-1.969153073999999892e-01	1.012493579999999976e-01	1.383927824999999986e-02	-1.745723249999999949e+00	-1.337750101999999885e-01	8.080120178999999903e-01	1.143444026999999918e+00	-8.971722165000000082e-01	1.140486425999999998e-01	3.661995880999999731e-01
1.702414899999999953e-01	1.133378344999999898e+00	1.014718361999999985e+00	1.173621103999999971e+00	-1.514919471000000017e+00	2.033512623000000019e-01	7.788000434999999833e-01	1.906549328999999959e+00	1.276536941999999897e+00	5.337796807000000365e-01	3.568855773999999870e-01	-1.680330335000000064e+00	-4.737224602999999812e-01	8.700617695000000262e-01	2.309701905000000055e-02	-9.838370445999999880e-02	8.092724228000000020e-01	-2.228060681000000043e-01	1.420329887000000069e+00	-7.249185309000000244e-01	-1.234969460000000067e-02	1.839186892999999934e-03	-1.970026169000000105e-01	3.654207791999999899e-01	-6.069953210999999849e-01	1.439420311000000063e-01	-7.170739205999999977e-02	2.167461994999999864e-01	1.940425094999999933e+00	-3.225573794000000105e-01	8.861493463000000292e-02	5.578588653999999591e-01	5.187988715000000361e-01	-1.367125042000000068e+00	-3.693683127999999871e-01	4.307787292999999684e-02	9.231704508000000420e-01	-1.413355844000000028e+00	4.794990454999999985e-01	1.778920441999999880e-01
8.926006235000000233e-01	4.675523536999999785e-01	1.295080524000000066e+00	7.770743163000000120e-01	-2.734360238999999915e-02	7.043848295000000315e-01	3.281192853000000076e-01	1.577812702999999983e+00	1.323927274000000098e+00	1.737972566999999913e+00	1.775051643000000068e+00	-2.382169482000000116e+00	1.200381353000000012e-01	-1.247052854999999960e+00	1.207631968999999916e+00	-5.768507526999999691e-01	4.873370701999999999e-01	-5.590988568000000020e-02	2.985607809999999973e-01	-1.049636481999999926e+00	3.455686124999999831e-01	-6.444948929999999576e-02	1.686426189000000131e-01	3.104225214999999927e-01	-1.409952663999999967e+00	-1.032308357000000010e+00	-3.138994979999999990e-01	1.042142772000000051e+00	1.008018032999999924e+00	-2.373323135000000028e-01	-6.692860931999999874e-01	-2.410958243999999917e-01	7.509096043999999859e-01	-5.506651778000000164e-01	1.961600688000000037e-01	1.120009076000000103e+00	9.653944559999999564e-01	-1.388979871000000088e+00	-2.204184093000000066e-01	4.756539634999999988e-01
